survey_name,user_id,question,response,question_type,q_order
housing-survey,cb0def8e-9f85-43e1-92c4-0b5dd4c606c9,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,cb90c135-5e48-4ac6-bca8-722b10d6a04f,Where do you currently live?,City,single_select,1
housing-survey,cb90c135-5e48-4ac6-bca8-722b10d6a04f,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cb90c135-5e48-4ac6-bca8-722b10d6a04f,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,cb90c135-5e48-4ac6-bca8-722b10d6a04f,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,cb90c135-5e48-4ac6-bca8-722b10d6a04f,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,cbcc7b37-475d-4d96-8a4c-d4a429bd8f4b,Where do you currently live?,Rural area,single_select,3
housing-survey,cbcc7b37-475d-4d96-8a4c-d4a429bd8f4b,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cbcc7b37-475d-4d96-8a4c-d4a429bd8f4b,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,cbcc7b37-475d-4d96-8a4c-d4a429bd8f4b,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,cbcc7b37-475d-4d96-8a4c-d4a429bd8f4b,Rent control is a necessary and effective way to keep housing prices down.,Strongly disagree,single_select,5
housing-survey,cbe877ab-d11d-42ce-915a-2104557f3cb6,Where do you currently live?,City,single_select,1
housing-survey,cbe877ab-d11d-42ce-915a-2104557f3cb6,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cbe877ab-d11d-42ce-915a-2104557f3cb6,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,cbe877ab-d11d-42ce-915a-2104557f3cb6,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,cbe877ab-d11d-42ce-915a-2104557f3cb6,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,cbf59bd2-e5ca-44b2-b48d-185f6032d7eb,Where do you currently live?,Suburbs,single_select,2
housing-survey,cbf59bd2-e5ca-44b2-b48d-185f6032d7eb,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cbf59bd2-e5ca-44b2-b48d-185f6032d7eb,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,cbf59bd2-e5ca-44b2-b48d-185f6032d7eb,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,cbf59bd2-e5ca-44b2-b48d-185f6032d7eb,Rent control is a necessary and effective way to keep housing prices down.,Somewhat disagree,single_select,4
housing-survey,cc07fded-8bb6-4fde-aaba-f127fea20ef5,Where do you currently live?,City,single_select,1
housing-survey,cc07fded-8bb6-4fde-aaba-f127fea20ef5,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cc07fded-8bb6-4fde-aaba-f127fea20ef5,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,cc07fded-8bb6-4fde-aaba-f127fea20ef5,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,cc07fded-8bb6-4fde-aaba-f127fea20ef5,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,cc1b759c-baf1-4f41-ad87-c14e40e1874d,Where do you currently live?,Suburbs,single_select,2
housing-survey,cc1b759c-baf1-4f41-ad87-c14e40e1874d,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cc474d7b-3cec-49ca-9e78-8ba402d07faa,Where do you currently live?,Suburbs,single_select,2
housing-survey,cc474d7b-3cec-49ca-9e78-8ba402d07faa,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,cc474d7b-3cec-49ca-9e78-8ba402d07faa,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,cc474d7b-3cec-49ca-9e78-8ba402d07faa,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,cc474d7b-3cec-49ca-9e78-8ba402d07faa,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,cca938e3-d314-4976-8c55-f0fd88e59863,Where do you currently live?,City,single_select,1
housing-survey,cca938e3-d314-4976-8c55-f0fd88e59863,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,cca938e3-d314-4976-8c55-f0fd88e59863,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,cca938e3-d314-4976-8c55-f0fd88e59863,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,cca938e3-d314-4976-8c55-f0fd88e59863,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,ce2cd4ad-4d0f-4b55-a65d-81c5fa43ddc2,Where do you currently live?,Suburbs,single_select,2
housing-survey,ce2cd4ad-4d0f-4b55-a65d-81c5fa43ddc2,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,ce2cd4ad-4d0f-4b55-a65d-81c5fa43ddc2,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,ce2cd4ad-4d0f-4b55-a65d-81c5fa43ddc2,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,ce2cd4ad-4d0f-4b55-a65d-81c5fa43ddc2,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,ce31be7b-3c42-4fe2-bf75-ea0700fe3bac,Where do you currently live?,City,single_select,1
housing-survey,ce31be7b-3c42-4fe2-bf75-ea0700fe3bac,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,ce379379-6635-46a6-9324-f2265cd089ab,Where do you currently live?,City,single_select,1
housing-survey,ce379379-6635-46a6-9324-f2265cd089ab,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,ce379379-6635-46a6-9324-f2265cd089ab,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,ce379379-6635-46a6-9324-f2265cd089ab,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,ce379379-6635-46a6-9324-f2265cd089ab,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,cf0356dc-f204-42d7-8540-b5bf959fe34a,Where do you currently live?,City,single_select,1
housing-survey,cf0356dc-f204-42d7-8540-b5bf959fe34a,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,cf0356dc-f204-42d7-8540-b5bf959fe34a,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,cf0356dc-f204-42d7-8540-b5bf959fe34a,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,cf0356dc-f204-42d7-8540-b5bf959fe34a,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,d0228332-ebfd-42eb-829f-66acf439aaed,Where do you currently live?,City,single_select,1
housing-survey,d0228332-ebfd-42eb-829f-66acf439aaed,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,d0228332-ebfd-42eb-829f-66acf439aaed,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,d0228332-ebfd-42eb-829f-66acf439aaed,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,d0228332-ebfd-42eb-829f-66acf439aaed,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,d0bb69e5-64a4-4b0a-a44f-93e340f44153,Where do you currently live?,City,single_select,1
housing-survey,d0bb69e5-64a4-4b0a-a44f-93e340f44153,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,d0bb69e5-64a4-4b0a-a44f-93e340f44153,"In your area, how do you expect housing prices to change in the next year?",Decrease somewhat,single_select,4
housing-survey,d0bb69e5-64a4-4b0a-a44f-93e340f44153,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,d0bb69e5-64a4-4b0a-a44f-93e340f44153,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,d1aaf84c-f4dd-4683-b164-a2420d8c1b5e,Where do you currently live?,Suburbs,single_select,2
housing-survey,d1aaf84c-f4dd-4683-b164-a2420d8c1b5e,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,d1aaf84c-f4dd-4683-b164-a2420d8c1b5e,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,d1aaf84c-f4dd-4683-b164-a2420d8c1b5e,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,d1aaf84c-f4dd-4683-b164-a2420d8c1b5e,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,d2075a7e-fa13-49a3-8b9e-439804a26974,Where do you currently live?,City,single_select,1
housing-survey,d2075a7e-fa13-49a3-8b9e-439804a26974,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,d2075a7e-fa13-49a3-8b9e-439804a26974,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,d2075a7e-fa13-49a3-8b9e-439804a26974,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,d2075a7e-fa13-49a3-8b9e-439804a26974,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,d22ae2bd-4ed8-4b80-bdad-c742b7ace562,Where do you currently live?,Suburbs,single_select,2
housing-survey,d22ae2bd-4ed8-4b80-bdad-c742b7ace562,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,d22ae2bd-4ed8-4b80-bdad-c742b7ace562,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,d22ae2bd-4ed8-4b80-bdad-c742b7ace562,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,d22ae2bd-4ed8-4b80-bdad-c742b7ace562,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,d2ced832-9bdc-4824-a73a-38622ea57a32,Where do you currently live?,City,single_select,1
housing-survey,d2ced832-9bdc-4824-a73a-38622ea57a32,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,d2e04867-aca1-43e4-b297-ceecb8a3f05d,Where do you currently live?,Suburbs,single_select,2
housing-survey,d2e04867-aca1-43e4-b297-ceecb8a3f05d,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,d2e04867-aca1-43e4-b297-ceecb8a3f05d,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,d2e04867-aca1-43e4-b297-ceecb8a3f05d,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,d2e04867-aca1-43e4-b297-ceecb8a3f05d,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,d3101788-6917-47f7-8f3f-69b3725bec81,Where do you currently live?,City,single_select,1
housing-survey,d3101788-6917-47f7-8f3f-69b3725bec81,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,d460f0d4-289c-4d8c-869f-a6a664e8e143,Where do you currently live?,City,single_select,1
housing-survey,d460f0d4-289c-4d8c-869f-a6a664e8e143,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,d460f0d4-289c-4d8c-869f-a6a664e8e143,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,d460f0d4-289c-4d8c-869f-a6a664e8e143,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,d460f0d4-289c-4d8c-869f-a6a664e8e143,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,d4ba5235-46ea-4732-b75a-9ec35c5d5f43,Where do you currently live?,Suburbs,single_select,2
housing-survey,d4ba5235-46ea-4732-b75a-9ec35c5d5f43,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,d4ba5235-46ea-4732-b75a-9ec35c5d5f43,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,d4ba5235-46ea-4732-b75a-9ec35c5d5f43,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,d4ba5235-46ea-4732-b75a-9ec35c5d5f43,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,d5a4710e-5152-4b0e-b3ab-129c73b226b7,Where do you currently live?,Rural area,single_select,3
housing-survey,d5a4710e-5152-4b0e-b3ab-129c73b226b7,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,d5a4710e-5152-4b0e-b3ab-129c73b226b7,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,d5a4710e-5152-4b0e-b3ab-129c73b226b7,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
